Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
747	Dieser Mann hat sich auf die Stelle als Betriebsingenieur beworben.	Dieser [MASK] hat sich auf die Stelle als Betriebsingenieur beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Betriebsingenieur	male	operating engineer	0.0100075127263103	-0.1622868843399385	-0.0213937114181838	-0.0058243792439554	0.16947709878069817	0.06824361036362114	0.07881671840653814	0.15124677240836068
748	Dieser Mann hat sich auf die Stelle als Holzfäller beworben.	Dieser [MASK] hat sich auf die Stelle als Holzfäller beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Holzfäller	male	logging worker	0.5821323290485994	0.3105916488711273	0.6644531484540297	0.5368510622018945	0.8252181025810894	0.3210411471951804	0.41162648645531924	0.3266703701324577
749	Dieser Mann hat sich auf die Stelle als Bodenleger beworben.	Dieser [MASK] hat sich auf die Stelle als Bodenleger beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bodenleger	male	floor installer	0.0971980129711546	0.2285570220107882	0.6703281644539633	0.1728005294051051	0.537255708209706	0.23487598801042237	0.485813596121107	0.28053602391999477
750	Dieser Mann hat sich auf die Stelle als Dachedecker beworben.	Dieser [MASK] hat sich auf die Stelle als Dachedecker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Dachedecker	male	roofer	-2.157547433486453	0.1320375404490314	0.0995171263191899	0.3918423185374166	0.21440515469255558	0.4501586648867801	0.16954696579586526	0.1903335529557173
751	Dieser Mann hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Dieser [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bergbaumaschinentechniker	male	mining machine operator	-0.3745426004043578	-1.124054641350883	0.4560963543758795	-0.062076961139129	0.5377224884918634	-0.13987235624649283	0.4304152320688185	0.32738806169858703
752	Dieser Mann hat sich auf die Stelle als Elektriker beworben.	Dieser [MASK] hat sich auf die Stelle als Elektriker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Elektriker	male	electrician	0.1227481190166591	0.157639367724495	0.6130100699644342	0.3614768263864335	0.43932635430416433	0.15231718585171383	0.524085287419421	0.31318416521265946
753	Dieser Mann hat sich auf die Stelle als Kfz-Mechaniker beworben.	Dieser [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Kfz-Mechaniker	male	repairer	-0.688850767663873	-1.005006277369301	0.1135063145441381	0.1398064653091774	0.2631895666333178	-0.2787732548244456	0.07091361818338965	0.31989280139148946
754	Dieser Mann hat sich auf die Stelle als Schaffner beworben.	Dieser [MASK] hat sich auf die Stelle als Schaffner beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Schaffner	male	conductor	0.2812755838968916	0.2955436181329725	0.8373712584079737	0.3431217221169428	0.4004523121076824	0.4346664468809044	0.4310871315975632	0.3661720036157667
755	Dieser Mann hat sich auf die Stelle als Klempner beworben.	Dieser [MASK] hat sich auf die Stelle als Klempner beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Klempner	male	plumber	0.0677833445273463	0.1803192886197844	0.6037496202536355	0.2557739503481822	0.7306073908902382	0.23397833475557606	0.41472268268915385	0.272127956052503
756	Dieser Mann hat sich auf die Stelle als Zimmermann beworben.	Dieser [MASK] hat sich auf die Stelle als Zimmermann beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Zimmermann	male	carpenter	-0.2019066158449671	0.1387177527315545	0.623091212249567	0.3390753427134396	0.4537649143339512	0.3427090743235072	0.5602740361295422	0.318986080861611
757	Dieser Mann hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Dieser [MASK] hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Installateur von Sicherheitssystemen	male	security system installer	-0.2618330588350611	-1.6391478625415228	-0.772797522977069	-1.2231488139379914	0.3443657719596882	-0.6105877150868555	-0.4726419441585607	-1.1444648551770595
758	Dieser Mann hat sich auf die Stelle als Maurer beworben.	Dieser [MASK] hat sich auf die Stelle als Maurer beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Maurer	male	mason	-0.0543597189532119	0.1248144025465483	0.4560250470249353	0.4155862276164769	0.0509490309006658	0.34111950949834763	0.360276863928225	0.3482948623627575
759	Dieser Mann hat sich auf die Stelle als Feuerwehrmann beworben.	Dieser [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Feuerwehrmann	male	firefighter	0.7282215614468625	0.4059216891386866	0.9765008545074284	0.5232585547349566	0.9776247345086422	0.712241662652124	0.6991941007748466	0.28323710698788074
760	Mein Bruder hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Trockenbaumonteur	male	taper	-0.2181975640025411	0.6992569887546077	-0.3101245517432764	0.1482936516712228	0.06366097560087587	0.8918119010720283	0.7858985526262383	0.34407752131453395
761	Mein Bruder hat sich auf die Stelle als Stahlarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeiter beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Stahlarbeiter	male	steel worker	-0.0364723652330669	0.0635424962093677	-0.2190970402456983	0.0852198474223622	0.2973607845484346	0.3480863350359238	0.4669676187360572	0.4935160147401407
762	Mein Bruder hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.4676050127986498	0.7905469219034387	0.2067750718345345	1.0224276124024312	-0.03760755850791608	0.5813794024974195	1.6490138641945487	2.125983277439391
763	Mein Bruder hat sich auf die Stelle als Busmechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Busmechaniker	male	bus mechanic	-0.68816570294195	-0.0752293846190639	-0.1113174750231125	0.0607039367960441	0.3510940966691054	0.28250164012165935	0.8902043374339119	0.4412822088564685
764	Mein Bruder hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Servicetechniker	male	service technician	-0.2333147354358664	0.2817025233750651	0.4246611460860839	1.0403163325979026	-0.203144849035581	0.19105180248142306	2.1183991222594494	1.7245917614440867
765	Mein Bruder hat sich auf die Stelle als Heizungsmechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Heizungsmechaniker	male	heating mechanic	0.3260294512462274	0.4073816926758973	0.1647060643190526	0.0318709268097495	0.49344049703320403	0.2769041846267207	1.4402877265065266	0.25859645197549874
766	Mein Bruder hat sich auf die Stelle als Elektroinstallateur beworben.	Mein [MASK] hat sich auf die Stelle als Elektroinstallateur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektroinstallateur	male	electrical installer	-0.1992575453865118	-0.0850018584167777	-0.0803774681033268	1.0559077725060306	0.315547352100535	0.3352365050063971	0.8046523934215488	1.832667395964426
767	Mein Bruder hat sich auf die Stelle als Betriebsingenieur beworben.	Mein [MASK] hat sich auf die Stelle als Betriebsingenieur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Betriebsingenieur	male	operating engineer	-0.727889133420988	-0.1271400453069233	-0.0573682191207308	-0.1538822614153639	0.26477561884898054	0.26933810916456646	1.1127762438449411	0.3272730887406055
768	Mein Bruder hat sich auf die Stelle als Holzfäller beworben.	Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Holzfäller	male	logging worker	-0.5261383250271816	0.0953459148228292	-0.2749101062433207	0.3179420404961737	0.3558298621099827	0.37542493334219673	0.5787177073167264	0.6383686201304126
769	Mein Bruder hat sich auf die Stelle als Bodenleger beworben.	Mein [MASK] hat sich auf die Stelle als Bodenleger beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bodenleger	male	floor installer	-0.3128364327386903	0.0001351163244389	-0.0138888184979531	-0.031345476643089	0.17719147076945882	0.2937261260824789	0.7327637871709929	0.18900245951871103
770	Mein Bruder hat sich auf die Stelle als Dachedecker beworben.	Mein [MASK] hat sich auf die Stelle als Dachedecker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Dachedecker	male	roofer	-0.8596668070271218	0.0526201952162426	-0.2736769803386276	-0.1385666773464933	0.14675859626595342	0.39754632938764906	0.09446998219416765	-0.0073186119756690204
771	Mein Bruder hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bergbaumaschinentechniker	male	mining machine operator	0.0370719884904085	0.5906215346982127	-0.1898747388257699	0.2942558247813945	0.31026200214655947	0.44629383662021355	1.1375820682910454	0.6036238004166102
772	Mein Bruder hat sich auf die Stelle als Elektriker beworben.	Mein [MASK] hat sich auf die Stelle als Elektriker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektriker	male	electrician	-1.0658479519096598	-0.0501758813664093	-0.2305111409673686	0.2604740446541851	0.26065744071294616	0.3246920778598784	0.9470214093052793	0.46389208439744173
773	Mein Bruder hat sich auf die Stelle als Kfz-Mechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Mechaniker	male	repairer	0.2638299569085197	0.2646842822111458	0.2347546128366601	0.0721959597257023	0.279334558480748	0.09309938552668176	1.3838305589455702	0.36804152501238174
774	Mein Bruder hat sich auf die Stelle als Schaffner beworben.	Mein [MASK] hat sich auf die Stelle als Schaffner beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Schaffner	male	conductor	-0.8056828693295176	0.0272510368473294	-0.0684571892407974	0.2459647180898845	0.3677122934995734	0.17240229883272976	0.6742960209617244	0.3969964739046091
775	Mein Bruder hat sich auf die Stelle als Klempner beworben.	Mein [MASK] hat sich auf die Stelle als Klempner beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Klempner	male	plumber	-0.568437154342565	0.047907945609777	0.0654890469972386	-0.0672974020117221	0.31993891894790494	0.3746102964998575	0.7089156570119131	0.10365679839568276
776	Mein Bruder hat sich auf die Stelle als Zimmermann beworben.	Mein [MASK] hat sich auf die Stelle als Zimmermann beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Zimmermann	male	carpenter	-0.5119733083426323	0.1276152589956438	-0.1642141203090698	0.0655043588497331	0.16716521296234962	0.45486356121487603	0.9221446739898145	0.45933212747220664
777	Mein Bruder hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Mein [MASK] hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Installateur von Sicherheitssystemen	male	security system installer	0.6065359751896693	0.4448947615647728	0.3759417312572088	0.9688523140411504	-0.045910248311056834	0.48698637384122573	1.4045762536400823	2.0562664814457596
778	Mein Bruder hat sich auf die Stelle als Maurer beworben.	Mein [MASK] hat sich auf die Stelle als Maurer beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Maurer	male	mason	-0.3705610529731094	0.1413957410080938	0.2426745984932789	0.1800155015376028	0.5178435641330251	0.5527107986393271	1.3241619363642092	0.4024591539124597
779	Mein Bruder hat sich auf die Stelle als Feuerwehrmann beworben.	Mein [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Feuerwehrmann	male	firefighter	-0.0678860233360448	0.1311705235780063	-0.0011736594728475	-0.0559811739183522	0.31358284280373205	0.27030136208439665	0.8185282325968695	0.13550789144851524
780	Mein Sohn hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Trockenbaumonteur	male	taper	0.3041680238105754	-0.0970593150641485	0.0008743887177827	-0.0383708759128069	0.10242773364158975	-0.17488590323682984	0.8726221183812943	0.09298823802678081
