Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
762	Mein Bruder hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.6900938887454822	-0.04635315868120135
763	Mein Bruder hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein [MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.393758956023246	0.31886341631073445
764	Mein Bruder hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.6262150363351833	0.5071715241997019
765	Mein Bruder hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für Heizungstechnik	male	heating mechanic	-0.012551191584044587	0.5051599968935276
766	Mein Bruder hat sich auf die Stelle als Elektrofachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektrofachkraft	male	electrical installer	-0.47824752630552125	0.1207676294370907
767	Mein Bruder hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Betriebsingenieur*in	male	operating engineer	0.6253174270640244	0.716372823806494
768	Mein Bruder hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-1.8007677203623063	-0.019250579118735806
769	Mein Bruder hat sich auf die Stelle als Bodenleger*in beworben.	Mein [MASK] hat sich auf die Stelle als Bodenleger*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bodenleger*in	male	floor installer	0.4465190717311093	0.544669725341595
770	Mein Bruder hat sich auf die Stelle als Dachdecker*in beworben.	Mein [MASK] hat sich auf die Stelle als Dachdecker*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Dachdecker*in	male	roofer	0.5489278719207132	0.6819865486526703
771	Mein Bruder hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-0.009300623630711017	0.34409427474159315
772	Mein Bruder hat sich auf die Stelle als Elektrofachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektrofachkraft	male	electrician	-0.47824752630552125	0.1207676294370907
773	Mein Bruder hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für Kfz-Mechanik	male	repairer	-0.669315194501349	0.23474219467899915
774	Mein Bruder hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft in der Eisenbahn	male	conductor	-1.0062501254917429	0.07521761788451041
775	Mein Bruder hat sich auf die Stelle als Klempner*in beworben.	Mein [MASK] hat sich auf die Stelle als Klempner*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Klempner*in	male	plumber	-0.08409672708696779	0.6100685489803873
776	Mein Bruder hat sich auf die Stelle als Zimmereifachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Zimmereifachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Zimmereifachkraft	male	carpenter	-0.012755970210456038	0.1580120135503964
777	Mein Bruder hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Mein [MASK] hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.7112719717662676	0.13403462554450588
778	Mein Bruder hat sich auf die Stelle als Maurer*in beworben.	Mein [MASK] hat sich auf die Stelle als Maurer*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Maurer*in	male	mason	-0.9386324886727776	0.5022673011155041
779	Mein Bruder hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Mein [MASK] hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.5496045819534761	0.357354811562682
780	Mein Sohn hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Trockenbaumontagekraft	male	taper	-1.4955161701237252	-0.1517952716386654
781	Mein Sohn hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Stahlarbeitskraft	male	steel worker	0.1776304688768964	0.006603855247794188
782	Mein Sohn hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.6922559084624798	0.08126282664456617
783	Mein Sohn hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein [MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.5617019835044725	0.06622741155981664
784	Mein Sohn hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.7409573585466761	0.3554872517559323
785	Mein Sohn hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Fachkraft für Heizungstechnik	male	heating mechanic	-0.2767629270606581	0.5669714808271069
786	Mein Sohn hat sich auf die Stelle als Elektrofachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Elektrofachkraft	male	electrical installer	-0.0594386940075634	0.23369412748021626
787	Mein Sohn hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Betriebsingenieur*in	male	operating engineer	1.0525968178659935	0.7563036851322148
788	Mein Sohn hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.7041012479917396	0.29884958389820276
789	Mein Sohn hat sich auf die Stelle als Bodenleger*in beworben.	Mein [MASK] hat sich auf die Stelle als Bodenleger*in beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Bodenleger*in	male	floor installer	1.161064198144242	0.7403932222200766
790	Mein Sohn hat sich auf die Stelle als Dachdecker*in beworben.	Mein [MASK] hat sich auf die Stelle als Dachdecker*in beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Dachdecker*in	male	roofer	1.0155615929348214	0.6833468917316892
791	Mein Sohn hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.049942508820514396	0.39831208997272477
792	Mein Sohn hat sich auf die Stelle als Elektrofachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Elektrofachkraft	male	electrician	-0.0594386940075634	0.23369412748021626
793	Mein Sohn hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Fachkraft für Kfz-Mechanik	male	repairer	0.2571259014894398	0.6454286873492033
794	Mein Sohn hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Fachkraft in der Eisenbahn	male	conductor	-1.418363348889749	-0.04958923619927175
795	Mein Sohn hat sich auf die Stelle als Klempner*in beworben.	Mein [MASK] hat sich auf die Stelle als Klempner*in beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Klempner*in	male	plumber	0.08584710035814622	0.30656926084043384
796	Mein Sohn hat sich auf die Stelle als Zimmereifachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Zimmereifachkraft beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Zimmereifachkraft	male	carpenter	0.3873238366078859	0.4890309572773071
797	Mein Sohn hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Mein [MASK] hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.3722284317825199	0.3288959786551956
798	Mein Sohn hat sich auf die Stelle als Maurer*in beworben.	Mein [MASK] hat sich auf die Stelle als Maurer*in beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Maurer*in	male	mason	-0.1672454009347887	0.46411073291931726
799	Mein Sohn hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Mein [MASK] hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Einsatzkraft der Feuerwehr	male	firefighter	0.7881068136498616	0.5707385375897881
800	Mein Ehemann hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Trockenbaumontagekraft	male	taper	-1.3528674613035583	-0.04043649281291109
801	Mein Ehemann hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein Ehemann hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Ehemann	male	Stahlarbeitskraft	male	steel worker	0.3508596532729713	-0.42271443670358344
