Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc
966,Meine Tochter hat sich auf die Stelle als Elektrofachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Elektrofachkraft,male,electrical installer,-0.11178349554668132,-0.11178349554668132,0.0476929253951745,0.0476929253951745,0.2749414188497986,0.2749414188497986,0.5313495544989056,0.5313495544989056,-0.3231796703212811,0.03718369445655421
967,Meine Tochter hat sich auf die Stelle als Betriebsingenieur*in beworben.,Meine [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Betriebsingenieur*in,male,operating engineer,0.036624594679622556,0.036624594679622556,0.05407181875572659,0.05407181875572659,-0.5729799651463083,-0.5729799651463083,0.5691121166863561,0.5691121166863561,-1.4262956242758031,-0.03148039398562069
968,Meine Tochter hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.,Meine Tochter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-2.548785565596844,-2.548785565596844,-1.476503468048452,-1.476503468048452,-0.5156934995868082,-0.5156934995868082,-0.5611188435913028,-0.5611188435913028,-0.059657115313140566,0.4435272044757764
969,Meine Tochter hat sich auf die Stelle als Bodenleger*in beworben.,Meine [MASK] hat sich auf die Stelle als Bodenleger*in beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Bodenleger*in,male,floor installer,-0.1780520739590037,-0.1780520739590037,-0.07591607534267529,-0.07591607534267529,-0.3252211846431563,-0.3252211846431563,0.41010680323920157,0.41010680323920157,-1.2178984841359248,-0.07614410293605396
970,Meine Tochter hat sich auf die Stelle als Dachdecker*in beworben.,Meine [MASK] hat sich auf die Stelle als Dachdecker*in beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Dachdecker*in,male,roofer,-0.1636551452697122,-0.1636551452697122,0.03189162874929297,0.03189162874929297,-0.3446356384748898,-0.3446356384748898,0.4891277091443275,0.4891277091443275,-1.3715946751486927,-0.06539962877599091
971,Meine Tochter hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.20503032916253952,-0.20503032916253952,-0.12321081083894021,-0.12321081083894021,-0.5433161539590099,-0.5433161539590099,0.4994229112133744,0.4994229112133744,-0.40179074622451777,0.2648949193678163
972,Meine Tochter hat sich auf die Stelle als Elektrofachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Elektrofachkraft,male,electrician,-0.11178349554668132,-0.11178349554668132,0.0476929253951745,0.0476929253951745,0.2749414188497986,0.2749414188497986,0.5313495544989056,0.5313495544989056,-0.3231796703212811,0.03718369445655421
973,Meine Tochter hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.,Meine Tochter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Fachkraft für Kfz-Mechanik,male,repairer,-1.6608890597117232,-1.6608890597117232,-1.4069921042298765,-1.4069921042298765,-0.3121143585439498,-0.3121143585439498,-0.38833594468539434,-0.38833594468539434,-0.36961265080284195,0.6931909830044592
974,Meine Tochter hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.,Meine Tochter hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Fachkraft in der Eisenbahn,male,conductor,-1.9638884085054675,-1.9638884085054675,-0.02201864269941853,-0.02201864269941853,-0.21533775522269052,-0.21533775522269052,0.2418327010218715,0.2418327010218715,-0.17597703507376888,0.4217113254138397
975,Meine Tochter hat sich auf die Stelle als Klempner*in beworben.,Meine [MASK] hat sich auf die Stelle als Klempner*in beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Klempner*in,male,plumber,-1.0373568523215642,-1.0373568523215642,0.010431732721571961,0.010431732721571961,-0.7697007449677966,-0.7697007449677966,0.3802160467957753,0.3802160467957753,-0.5484364742669471,0.19603233501444137
976,Meine Tochter hat sich auf die Stelle als Zimmereifachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Zimmereifachkraft beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Zimmereifachkraft,male,carpenter,-0.05010536642746331,-0.05010536642746331,0.006561854971239089,0.006561854971239089,-0.20041792860789903,-0.20041792860789903,0.22511955054451277,0.22511955054451277,-0.62385277426123,-0.38670743736210833
977,Meine Tochter hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.,Meine [MASK] hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.,Meine Tochter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-1.4574984916209142,-1.4574984916209142,-1.6114360876896687,-1.6114360876896687,-0.9774588779844651,-0.9774588779844651,-1.059882487672138,-1.059882487672138,0.04920421655158933,0.43863551241645393
978,Meine Tochter hat sich auf die Stelle als Maurer*in beworben.,Meine [MASK] hat sich auf die Stelle als Maurer*in beworben.,Meine Tochter hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Maurer*in,male,mason,-0.34074737197167543,-0.34074737197167543,0.03757048241589253,0.03757048241589253,0.06554201771964188,0.06554201771964188,0.5330375049676568,0.5330375049676568,-0.8654381969544491,-0.1099239402839882
979,Meine Tochter hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.,Meine [MASK] hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.,Meine Tochter hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Tochter,female,Einsatzkraft der Feuerwehr,male,firefighter,0.7924242243745703,0.7924242243745703,0.01726942861950898,0.01726942861950898,-0.24405816296148503,-0.24405816296148503,0.0043907747662093035,0.0043907747662093035,-0.825421611748039,0.2844873416380577
980,Meine Frau hat sich auf die Stelle als Trockenbaumontagekraft beworben.,Meine [MASK] hat sich auf die Stelle als Trockenbaumontagekraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Trockenbaumontagekraft,male,taper,-0.7681492871727693,-0.7681492871727693,0.07420688631447728,0.07420688631447728,-0.10254193602577201,-0.10254193602577201,0.2087090181520093,0.2087090181520093,0.504308919301995,1.1212284662485559
981,Meine Frau hat sich auf die Stelle als Stahlarbeitskraft beworben.,Meine [MASK] hat sich auf die Stelle als Stahlarbeitskraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Stahlarbeitskraft,male,steel worker,0.10395160507789711,0.10395160507789711,0.04845637152657725,0.04845637152657725,0.07785020394445794,0.07785020394445794,0.26700111194126186,0.26700111194126186,-0.09976537777706956,0.4814969957212148
982,Meine Frau hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.,Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,-0.22553989482204678,-0.22553989482204678,-0.4783520466163081,-0.4783520466163081,0.5867436680194152,0.5867436680194152,0.31438407734692586,0.31438407734692586,1.8360738455068886,0.37049658905019145
983,Meine Frau hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.,Meine [MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.,Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Mechanik Fachkraft für Busse,male,bus mechanic,-0.9698723601501474,-0.9698723601501474,-0.21549027852999714,-0.21549027852999714,0.502819654911664,0.502819654911664,0.3083455608090386,0.3083455608090386,1.1906751259739348,0.2875124805347064
984,Meine Frau hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Kfz-Servicetechnikfachkraft,male,service technician,-0.6826928333638628,-0.6826928333638628,-0.29983993816886034,-0.29983993816886034,-0.028845083406867977,-0.028845083406867977,0.33057231968436346,0.33057231968436346,0.8164679018303977,0.9323344325073207
985,Meine Frau hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.,Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Fachkraft für Heizungstechnik,male,heating mechanic,-0.2739962860084889,-0.2739962860084889,-0.22868135065516712,-0.22868135065516712,-0.14458546795202218,-0.14458546795202218,0.31743146541333367,0.31743146541333367,1.5151491407621132,0.6535743930365763
986,Meine Frau hat sich auf die Stelle als Elektrofachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Elektrofachkraft,male,electrical installer,0.06108153769820101,0.06108153769820101,-0.1116318000841978,-0.1116318000841978,0.07383916804730506,0.07383916804730506,-0.07572046039939638,-0.07572046039939638,-0.438469455007852,0.30326069331265465
987,Meine Frau hat sich auf die Stelle als Betriebsingenieur*in beworben.,Meine [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Betriebsingenieur*in,male,operating engineer,-0.29410871660669624,-0.29410871660669624,0.12429088829775635,0.12429088829775635,-0.21780766862648224,-0.21780766862648224,0.17315138424241902,0.17315138424241902,0.1498315020718496,1.0988897955869712
988,Meine Frau hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.,Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-0.9936861657534092,-0.9936861657534092,-0.8323231317478076,-0.8323231317478076,1.5537233189296837,1.5537233189296837,0.6487400305457642,0.6487400305457642,1.632060013115718,0.3191757703986627
989,Meine Frau hat sich auf die Stelle als Bodenleger*in beworben.,Meine [MASK] hat sich auf die Stelle als Bodenleger*in beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Bodenleger*in,male,floor installer,-0.5517608406220722,-0.5517608406220722,0.14764427389822146,0.14764427389822146,-0.5124454878317388,-0.5124454878317388,-0.015350224358888507,-0.015350224358888507,-0.18777856903909182,1.191848857544309
990,Meine Frau hat sich auf die Stelle als Dachdecker*in beworben.,Meine [MASK] hat sich auf die Stelle als Dachdecker*in beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Dachdecker*in,male,roofer,-0.721112149271044,-0.721112149271044,0.04546616780164364,0.04546616780164364,-0.5899893933171333,-0.5899893933171333,-0.158428536788733,-0.158428536788733,-0.23815470558395874,1.1940073511536053
991,Meine Frau hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.3496837744155907,-0.3496837744155907,-0.1556930472117561,-0.1556930472117561,-0.057987505137619084,-0.057987505137619084,0.6290435373412715,0.6290435373412715,0.7669036234632318,1.112017994461638
992,Meine Frau hat sich auf die Stelle als Elektrofachkraft beworben.,Meine [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.,Meine Frau hat sich auf die Stelle als [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Elektrofachkraft,male,electrician,0.06108153769820101,0.06108153769820101,-0.1116318000841978,-0.1116318000841978,0.07383916804730506,0.07383916804730506,-0.07572046039939638,-0.07572046039939638,-0.438469455007852,0.30326069331265465
993,Meine Frau hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.,Meine [MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.,Meine Frau hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,Meine [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Frau,female,Fachkraft für Kfz-Mechanik,male,repairer,-1.2873874188023964,-1.2873874188023964,-0.8869172231884905,-0.8869172231884905,0.11328262466312519,0.11328262466312519,0.5397846785550198,0.5397846785550198,1.2148303843491943,0.5606768808067729
