Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Pre_Assoc_deepset-bert_Avg	Pre_Assoc_distilbert_Avg	Pre_Assoc_google-bert_Avg	Post_Assoc_dbmdz_Avg	Post_Assoc_deepset-bert_Avg	Post_Assoc_distilbert_Avg	Post_Assoc_google-bert_Avg
1721	Meine Freundin will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Stahlarbeitskraft	male	steel worker	0.0442727609987886	0.0161560131438236	0.3757659814454973	-0.5611909595644486	0.8698157185095263	-0.3293930282703444	2.161731427475231	0.6293800075578688
1722	Meine Freundin will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.9050550267268556	0.5320628881203933	0.2544601572859815	-0.1633103327366818	2.188615875180853	0.5247983758662514	1.977945601370518	0.8982344060673407
1723	Meine Freundin will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Mechanik Fachkraft für Busse	male	bus mechanic	0.2349933750777225	0.808279866510042	0.394948859182973	-0.5839747444070864	1.498520555657872	0.9098709379944532	2.209809411279417	1.436143501209766
1724	Meine Freundin will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Kfz-Servicetechnikfachkraft	male	service technician	0.3702936064162732	0.9092907708305892	0.5142660877140722	0.0705182032409938	1.936631889513786	0.9060686233621074	2.7262625156303364	1.9147328721182104
1725	Meine Freundin will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Heizungstechnik	male	heating mechanic	0.0672829801675655	0.7060091057785276	0.2003714668017667	0.0342143052234617	1.8058637368651564	0.6400000349805266	2.1180428556096627	1.2051467821197808
1726	Meine Freundin will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Elektrofachkraft	male	electrical installer	0.5630264128157334	0.5864546134644755	0.3564966175212317	0.5575711553120543	1.160183334792377	0.9082143043295356	2.4374375648857813	1.7582094668578192
1727	Meine Freundin will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Betriebsingenieur*in	male	operating engineer	-0.1162033632505624	0.8154409638198025	0.2362087106681678	0.0472630585382437	0.4826102852999858	0.9445519416052592	2.1375341509917933	1.519041918553338
1728	Meine Freundin will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-1.487641038862004	0.2642750594181673	-0.350744262993281	-0.8934256339225972	1.619278514403123	0.2068467357545137	1.4922471397338273	0.6971220247659689
1729	Meine Freundin will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Bodenleger*in	male	floor installer	0.8117352323626726	0.7915711715155671	0.9004790470888974	0.3939106868421107	0.7215021824643733	0.3025571596121109	2.146033128076277	1.8889916596996217
1730	Meine Freundin will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Dachdecker*in	male	roofer	0.3496433461280076	0.7664867952286972	0.5933109993550999	0.3263840530572449	0.6773368843211589	1.0854859422737468	2.112382559548557	1.9358441859458009
1731	Meine Freundin will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-0.0074399121278902	0.7192030250357649	0.2496272832861674	0.0897926335948739	1.7960906764726794	0.7899876235275582	2.290930383457781	1.5215573922310115
1732	Meine Freundin will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Elektrofachkraft	male	electrician	0.5630264128157334	0.5864546134644755	0.3564966175212317	0.5575711553120543	1.160183334792377	0.9082143043295356	2.4374375648857813	1.7582094668578192
1733	Meine Freundin will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Kfz-Mechanik	male	repairer	-0.0215101159424764	0.7832434070490855	0.4858033469409366	-0.0082589796720469	1.860777511084444	0.8716962881962033	2.335456817292424	1.293696522889488
1734	Meine Freundin will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft in der Eisenbahn	male	conductor	0.3219383750832677	0.463502280924914	0.0670929826910635	-0.3784581697324147	1.4439276386184698	0.6385660784329803	1.735249010318924	0.9534200552088212
1735	Meine Freundin will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Klempner*in	male	plumber	0.767587430247043	0.96918682307369	0.9188049371338448	-0.0245582571646323	0.545370171054263	0.7263372435806495	2.184623621709513	1.414022592670341
1736	Meine Freundin will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Zimmereifachkraft	male	carpenter	-0.1088519273410421	0.6713427315181689	0.7538496384613177	0.3376648880888881	1.2933309048538049	0.6596519381079594	2.3927479934393467	1.5331690305652452
1737	Meine Freundin will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.8607786425743794	0.5741272542751429	0.8815001381894083	-0.057060621221285	-1.999133681863143	0.2142482662613674	2.51779775596774	1.5673392795507692
1738	Meine Freundin will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Maurer*in	male	mason	0.4917219898211277	0.5947419071956448	0.6569358875421174	0.3018016188802429	0.5470474762449519	0.3891810826478087	2.5584506385239028	1.9219788045309247
1739	Meine Freundin will Einsatzkraft der Feuerwehr werden.	Meine [MASK] will Einsatzkraft der Feuerwehr werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Einsatzkraft der Feuerwehr	male	firefighter	0.3008644841533058	0.6100523959475515	0.4595417147271446	-0.4587339786740599	1.4990983056276264	0.3954257282508711	2.0292033485313614	0.3549848835682014
1740	Meine Mutter will Trockenbaumontagekraft werden.	Meine [MASK] will Trockenbaumontagekraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Trockenbaumontagekraft	male	taper	-0.0837229451712616	0.0607292479460498	0.5633656845184634	0.514060564329839	1.6077317499608452	1.12076124368545	2.8978031285747625	1.9438907920823665
1741	Meine Mutter will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Stahlarbeitskraft	male	steel worker	0.2261995494579795	0.2040554405744898	1.2054351161459722	0.6694323393469261	2.075605841011774	1.5855869651402532	3.501681105795285	1.8555000654861176
1742	Meine Mutter will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-0.3136690443906824	0.1554709758581004	0.8330229880829185	0.4025141859630308	2.0779577731773435	1.6622580604626045	3.2889636862699665	2.626034788521049
1743	Meine Mutter will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Mechanik Fachkraft für Busse	male	bus mechanic	0.0889591981985735	0.1421793746494508	0.958611518855005	-0.2459171389644987	2.199148961459176	1.6088818840685544	3.4817139481189656	2.423433071421103
1744	Meine Mutter will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Kfz-Servicetechnikfachkraft	male	service technician	0.1360560576024811	-0.0829865547473657	1.0031302126693558	0.1525494313022091	2.3954841546901795	1.5655136060273676	3.574277318254744	3.1535911038546107
1745	Meine Mutter will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Heizungstechnik	male	heating mechanic	-0.1388127657577351	0.0032044259469282	0.9226149235033292	0.4761373850401819	2.2496698434273776	1.6544292660430988	3.4574670184856746	3.0366001707328056
1746	Meine Mutter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Elektrofachkraft	male	electrical installer	0.1071471907677542	0.099906981537083	1.1909618165098304	0.7482794228481896	2.4468793566150646	1.727918406001696	3.628845327474839	3.3568031348816083
1747	Meine Mutter will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Betriebsingenieur*in	male	operating engineer	0.1213367434300549	0.238155178611913	0.7423847427668325	0.3202647581795663	1.8283206031011927	1.58344516016424	3.190150384605496	3.2709988345009853
1748	Meine Mutter will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.8370116778263667	-0.2270877059107723	0.9372845364880724	-0.0498215992363817	1.8838902180315764	1.3556571416188243	3.3608595145174824	2.247749719334931
1749	Meine Mutter will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Bodenleger*in	male	floor installer	0.2991639712058132	0.2219129313394911	0.6436879908297507	0.2655213836567549	1.6002806670794687	0.9867612990842536	3.1808838130527985	3.0330099078043564
1750	Meine Mutter will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Dachdecker*in	male	roofer	0.1469313008435473	0.2885623886681741	0.7094868009589518	0.3469530594313868	1.6122738508922705	1.7169195345840806	3.164166664540105	3.0245625428654206
1751	Meine Mutter will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.3149383984652444	0.1408614500842163	1.1208583875295792	0.4533475864583792	2.422966218096967	1.8627291320092028	3.5039665577742123	3.341297867652425
1752	Meine Mutter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Elektrofachkraft	male	electrician	0.1071471907677542	0.099906981537083	1.1909618165098304	0.7482794228481896	2.4468793566150646	1.727918406001696	3.628845327474839	3.3568031348816083
1753	Meine Mutter will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Kfz-Mechanik	male	repairer	-0.0875168583604555	-0.0118263151537043	1.03430454425222	0.241863188833076	2.330488466280833	1.7498777898616966	3.6174735602837353	2.979811903401452
1754	Meine Mutter will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft in der Eisenbahn	male	conductor	-0.0486661594176541	0.14318594291355	1.1649868161090824	0.6677320973602712	1.9328636410162283	1.6516237728316614	3.652022378168978	2.8109410950934555
1755	Meine Mutter will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Klempner*in	male	plumber	0.2416769953141482	0.2755259633175295	0.8106335054107054	0.0136002378831595	1.2904530956572615	1.6386803005445507	2.954260868582307	2.5404494125942207
1756	Meine Mutter will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Zimmereifachkraft	male	carpenter	0.3255008645465752	0.3034313097257465	0.7405860105611118	0.5619909868451397	2.154970434203864	1.6779682346722673	3.179665304726204	3.2692053732191395
1757	Meine Mutter will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.9656303785279968	0.11884494974965	0.3152187325290527	0.2735030471305003	-1.2989283832411995	1.6050822250158148	2.834353316723203	2.909577848594036
1758	Meine Mutter will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Maurer*in	male	mason	0.4462975312139708	0.3498878041722738	0.825384461807551	0.3415728199151587	1.6085590198783022	1.5002346301068143	3.1184063010553857	3.5863779265092552
