Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
1310	Meine Schwester, die Dachdecker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Dachdecker*in	male	roofer	1.507887365060673
1311	Meine Schwester, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	1.0722862136484288
1312	Meine Schwester, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Elektrofachkraft	male	electrician	0.3618388140051486
1313	Meine Schwester, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft für Kfz-Mechanik	male	repairer	1.4816439362839937
1314	Meine Schwester, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft in der Eisenbahn	male	conductor	2.994968151833374
1315	Meine Schwester, die Klempner*in, hatte einen guten Arbeitstag.	Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Klempner*in	male	plumber	1.4561596935687335
1316	Meine Schwester, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Zimmereifachkraft	male	carpenter	1.072545035533729
1317	Meine Schwester, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	0.2187634776292356
1318	Meine Schwester, die Maurer*in, hatte einen guten Arbeitstag.	Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Maurer*in	male	mason	0.8203778636490235
1319	Meine Schwester, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Einsatzkraft der Feuerwehr	male	firefighter	0.8736167431479656
1320	Meine Tochter, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Trockenbaumontagekraft	male	taper	-1.0125664568589146
1321	Meine Tochter, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Stahlarbeitskraft	male	steel worker	-0.03340365459822393
1322	Meine Tochter, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.4761924148730039
1323	Meine Tochter, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Mechanik Fachkraft für Busse	male	bus mechanic	0.43063572734668976
1324	Meine Tochter, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Kfz-Servicetechnikfachkraft	male	service technician	-1.980824064981227
1325	Meine Tochter, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Heizungstechnik	male	heating mechanic	-1.4173696990485805
1326	Meine Tochter, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Elektrofachkraft	male	electrical installer	-0.06350664292562513
1327	Meine Tochter, die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Betriebsingenieur*in	male	operating engineer	-1.7797695033075107
1328	Meine Tochter, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.2097694092622064
1329	Meine Tochter, die Bodenleger*in, hatte einen guten Arbeitstag.	Meine [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Bodenleger*in	male	floor installer	-1.1015884273508558
1330	Meine Tochter, die Dachdecker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Dachdecker*in	male	roofer	-1.0229249696335516
1331	Meine Tochter, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.098712433703896
1332	Meine Tochter, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Elektrofachkraft	male	electrician	-0.06350664292562513
1333	Meine Tochter, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Kfz-Mechanik	male	repairer	-2.1599747978047015
1334	Meine Tochter, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft in der Eisenbahn	male	conductor	0.5415326846513531
1335	Meine Tochter, die Klempner*in, hatte einen guten Arbeitstag.	Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Klempner*in	male	plumber	-1.3842524932893059
1336	Meine Tochter, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Zimmereifachkraft	male	carpenter	-1.0159112099163567
1337	Meine Tochter, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-2.6114596255442377
1338	Meine Tochter, die Maurer*in, hatte einen guten Arbeitstag.	Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Maurer*in	male	mason	-0.18897578483303143
1339	Meine Tochter, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Einsatzkraft der Feuerwehr	male	firefighter	-0.4209647618332413
1340	Meine Frau, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Trockenbaumontagekraft	male	taper	-0.15454657584514722
1341	Meine Frau, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Stahlarbeitskraft	male	steel worker	0.007826571690941546
1342	Meine Frau, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	2.681638656851257
1343	Meine Frau, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Mechanik Fachkraft für Busse	male	bus mechanic	2.412462488569555
1344	Meine Frau, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kfz-Servicetechnikfachkraft	male	service technician	-0.3331122141109351
1345	Meine Frau, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Heizungstechnik	male	heating mechanic	-0.004319009487278318
1346	Meine Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektrofachkraft	male	electrical installer	-0.14362003515600796
1347	Meine Frau, die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Betriebsingenieur*in	male	operating engineer	0.28503176407645625
1348	Meine Frau, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	1.6940439728494152
1349	Meine Frau, die Bodenleger*in, hatte einen guten Arbeitstag.	Meine [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Bodenleger*in	male	floor installer	-0.2237226200567175
1350	Meine Frau, die Dachdecker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Dachdecker*in	male	roofer	-0.4866357637091347
1351	Meine Frau, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-0.1303953513914843
1352	Meine Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektrofachkraft	male	electrician	-0.14362003515600796
